@relation 'random2.csv'

@attribute name string
@attribute timestamp numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric

@data
09.wav,1.300000,1.768030,3.659661,1.532853,1.422677,6.589184,4.804886,4.098158,3.858393,6.844992,5.741324
09.wav,1.320000,2.140807,1.593939,4.031835,5.602995,2.571071,3.350747,4.433635,4.126168,2.493784,2.642742
09.wav,1.340000,1.468863,3.753475,2.499875,1.022904,4.287552,6.008113,5.773327,3.068316,2.529694,3.372181
09.wav,1.360000,2.891735,1.400273,0.494794,1.817355,6.182219,6.171290,3.190642,3.319312,4.445641,3.964845
09.wav,1.380000,3.853724,4.647612,2.239912,5.601225,5.203688,6.211850,5.807641,4.667057,6.770145,6.019037
09.wav,1.400000,5.156486,0.817607,2.893351,3.679451,3.976296,4.432587,3.344964,5.125453,4.991109,1.279407
09.wav,1.420000,1.177112,3.563367,2.903382,2.119093,6.102760,3.071724,5.238777,1.386734,3.612330,2.500756
09.wav,1.440000,4.564946,0.525972,4.934049,1.129833,4.758982,4.827466,3.397518,4.532862,3.254426,4.015093
09.wav,1.460000,3.606767,5.069131,0.925482,0.712085,5.381115,6.228356,1.853222,5.588076,6.723583,4.482303
09.wav,1.480000,3.206860,2.817948,0.953696,3.617919,5.534228,5.273458,4.871492,1.617401,3.247386,2.382197
09.wav,1.500000,3.261202,0.407785,0.833313,0.964806,4.750433,5.820615,3.522610,3.599171,4.204786,5.572150
09.wav,1.520000,1.898709,3.896247,1.575526,5.543503,4.644967,5.967840,3.376039,2.700018,4.252926,5.832840
09.wav,1.540000,4.183934,0.286860,1.661789,4.196612,6.146071,4.104503,4.378892,5.817397,2.047770,4.965077
09.wav,1.560000,3.910124,4.793841,4.252951,2.103671,6.115243,2.626635,5.183340,4.146306,3.941805,5.658477
09.wav,1.580000,5.756694,4.656133,1.366991,3.183581,2.883534,2.575805,2.090721,5.988335,5.353538,2.590694
09.wav,1.600000,1.252838,1.888839,4.726449,4.616516,4.825210,4.069222,3.720348,1.535784,4.307782,5.423349
09.wav,1.620000,3.915653,1.582963,4.971508,4.926413,6.979438,5.767403,1.702163,1.851029,2.615902,2.770096
09.wav,1.640000,4.715293,4.704461,2.146764,2.039550,5.359243,3.456575,6.170174,5.374758,2.709900,4.744629
09.wav,1.660000,2.255107,0.543435,0.407023,5.107658,5.486022,4.598228,2.406408,4.251398,6.080285,2.123672
09.wav,1.680000,0.909219,4.203402,3.921105,3.249874,4.996193,6.895543,3.958243,4.722374,6.630271,3.332565
09.wav,1.700000,1.445535,2.187382,2.003802,4.413279,4.336159,3.427716,6.362534,5.696589,3.882608,2.642017
09.wav,1.720000,1.128612,1.341358,0.316041,3.401357,2.660141,5.938283,2.568406,3.775825,4.911927,2.486438
09.wav,1.740000,4.597715,0.514458,2.742080,1.214011,3.879147,4.372733,6.475125,1.909862,2.895967,1.067367
09.wav,1.760000,5.520831,0.615469,2.643116,5.179211,5.444895,4.283359,4.403598,3.515502,3.876283,3.616024
09.wav,1.780000,1.043763,0.597972,1.069116,1.009908,7.257278,5.791295,4.151875,2.362537,2.862171,1.384126
09.wav,1.800000,1.535602,2.044716,0.333337,4.286960,3.719883,4.504811,5.022755,4.304454,6.813361,1.915479
09.wav,1.820000,1.757291,0.297674,1.389353,4.575355,4.459233,3.217197,2.523818,1.602904,3.372763,5.484305
09.wav,1.840000,5.168533,1.228555,4.647218,4.348535,5.146556,5.426399,5.998339,5.160126,3.541689,3.935642
09.wav,1.860000,2.682185,4.395834,4.262338,4.214263,6.255569,4.913635,2.747530,2.357100,4.819328,1.233036
09.wav,1.880000,3.634286,5.039395,2.638765,5.649374,4.714848,4.915467,2.065024,2.500275,4.117671,4.019941
09.wav,1.900000,5.001598,2.248169,3.836917,4.159125,4.153487,6.738700,5.794001,4.600454,2.158347,3.772435
09.wav,1.920000,3.828222,5.011664,5.041644,4.346611,6.510962,5.208931,1.919387,3.844298,2.353346,2.666190
09.wav,1.940000,1.117275,3.155358,3.147301,1.178895,6.495059,4.679355,2.783218,4.199644,5.644755,5.807647
09.wav,1.960000,4.641179,3.518478,2.451763,3.918927,3.948029,2.811584,5.458968,2.483672,4.343850,2.858861
09.wav,1.980000,4.518519,4.514481,1.336956,5.259495,6.818117,7.356367,2.136448,2.898344,4.229284,4.397315
09.wav,2.000000,3.929996,0.719261,0.609526,4.098916,2.653722,5.050067,2.416120,2.841965,2.563131,2.892943
09.wav,2.020000,1.043476,1.354967,1.596706,1.494969,6.103431,5.536534,4.014372,2.923703,6.602301,2.361717
09.wav,2.040000,2.726995,4.400825,0.620405,4.627719,4.659321,5.911881,3.223752,2.587965,6.858231,5.414086
09.wav,2.060000,2.742248,1.775745,2.411880,4.506797,6.253067,7.419873,2.443885,1.998406,2.985029,2.202737
09.wav,2.080000,3.790040,3.776577,3.559748,2.401584,5.943059,6.045367,6.136284,4.191814,2.342906,4.026406
09.wav,2.100000,1.960006,4.340467,4.712333,2.464370,6.085323,6.440464,2.801789,5.808362,1.968436,3.439451
09.wav,2.120000,4.021226,1.558773,4.721313,2.605923,6.603048,6.101813,4.366807,5.775422,5.272443,3.634858
09.wav,2.140000,1.940562,1.415186,2.533069,4.784300,6.577477,6.765201,4.546266,3.165132,6.745684,2.084511
09.wav,2.160000,1.202418,1.989511,1.445618,3.604064,2.604048,6.855138,5.583314,2.242224,5.250986,1.556010
09.wav,2.180000,4.186556,4.312024,1.520225,1.382083,6.588551,5.527964,5.690137,5.588852,5.671858,4.780105
09.wav,2.200000,5.353724,0.167272,3.667161,1.065520,2.731503,3.988255,4.496664,1.669637,4.918521,5.529363
09.wav,2.220000,5.832808,2.677512,0.350348,1.194949,7.155826,6.918624,5.555256,3.987897,2.267629,3.370136
09.wav,2.240000,4.205894,3.916868,1.038414,5.465777,4.357121,7.406530,4.733948,2.013674,2.738556,3.224241
09.wav,2.260000,5.517650,2.034595,2.753560,2.273793,5.897170,3.118490,2.699508,2.024903,3.389609,1.056849
09.wav,2.280000,3.613607,1.461859,2.546072,3.429896,4.255415,4.532088,3.604017,2.644357,6.590095,4.746505
09.wav,2.300000,4.309983,4.635161,2.876671,5.004658,4.270708,2.673555,1.605559,4.037680,5.100357,2.562836
09.wav,2.320000,3.271200,4.900828,0.454516,2.784535,5.057384,2.473277,6.382222,6.203284,6.783922,3.819484
09.wav,2.340000,1.714435,4.194001,0.212448,3.597864,7.350748,3.113708,3.996636,1.457387,6.005158,5.008005
09.wav,2.360000,2.729889,2.227190,3.022045,4.046932,3.776920,7.314738,3.127189,2.561769,4.530048,1.209284
09.wav,2.380000,4.765022,2.712418,3.575085,0.827750,6.642691,2.710946,3.582696,4.238786,6.169424,4.205055
09.wav,2.400000,2.037812,4.556110,2.681201,1.129532,2.613616,5.786028,4.636313,4.685893,4.881113,4.851377
09.wav,2.420000,4.717940,0.991480,4.739687,4.466216,4.905128,6.922110,4.608318,3.950981,4.172848,4.554624
09.wav,2.440000,1.235302,3.698213,4.920586,3.909376,6.580918,3.936737,5.672355,1.935519,4.135250,5.091179
09.wav,2.460000,2.187248,1.944091,4.516177,1.464742,5.039974,4.007516,3.221431,3.469901,2.683341,2.717930
09.wav,2.480000,1.478658,3.963114,2.690208,5.423832,6.920784,5.596924,3.109813,5.058158,6.301904,2.737964
09.wav,2.500000,2.769414,3.288541,2.454352,2.382233,3.832402,6.678338,4.768865,1.700076,4.725472,4.737914
09.wav,2.520000,4.957826,4.259343,1.158682,5.508025,3.562230,4.782249,3.066046,2.429502,6.822197,3.571372
09.wav,2.540000,2.159569,4.099117,1.763042,0.947544,7.147562,3.899656,5.797082,4.599156,5.085413,1.124688
09.wav,2.560000,1.288700,2.358417,3.302561,1.485529,5.659794,3.170065,3.320733,5.552028,6.891159,3.485883
09.wav,2.580000,1.039913,2.708665,1.179097,0.779499,6.142487,4.232326,5.049886,1.375134,4.724175,2.709820
09.wav,2.600000,2.772533,0.452090,3.024728,4.082294,2.901238,6.219181,6.271765,2.698292,2.471129,5.532239
09.wav,2.620000,4.369186,0.475933,2.317814,3.245989,2.412683,5.548188,3.599595,1.670608,5.388554,4.354766
09.wav,2.640000,5.101874,2.282190,3.619556,4.698138,6.239683,6.150293,4.348670,4.325244,6.756041,5.034976
09.wav,2.660000,4.914325,0.759914,3.622828,5.581686,3.607206,7.185452,6.124627,1.515248,5.860231,5.885740
09.wav,2.680000,0.994880,3.504198,0.394336,4.529433,3.248737,4.238833,4.652506,2.827357,2.201774,3.002498
09.wav,2.700000,4.044206,0.533708,2.354412,4.306434,2.927005,2.541531,2.099521,5.541952,4.856015,5.785053
09.wav,2.720000,5.531904,3.595674,1.809081,0.884454,6.402715,3.681597,2.204338,5.103255,4.905392,3.238722
09.wav,2.740000,3.411992,1.306098,2.418040,5.483856,7.276600,6.771686,4.459293,4.043970,4.619813,2.455110
09.wav,2.760000,1.705714,3.254280,4.856637,3.615383,3.586147,6.172285,2.223183,2.228278,6.311634,3.253766
09.wav,2.780000,4.026115,3.134689,3.760162,5.530858,5.826722,2.555962,3.195593,1.211994,4.526059,1.026438
09.wav,2.800000,4.313335,2.017890,0.427873,1.617398,3.577266,4.854775,3.890047,2.208603,4.655351,2.567868
09.wav,2.820000,5.738187,4.830664,2.636482,5.304493,3.662563,4.552426,6.085383,5.385928,4.672113,2.525564
09.wav,2.840000,4.837501,0.136850,1.454024,3.341974,5.103509,4.943107,6.413902,4.872112,2.240905,2.459880
09.wav,2.860000,2.919760,3.757054,2.138538,5.128791,3.510264,4.378254,2.500914,4.671781,3.835771,1.218792
09.wav,2.880000,4.685839,2.823725,4.548587,4.467579,4.361423,5.343693,2.087539,5.710463,4.550064,3.227344
09.wav,2.900000,2.704499,1.212189,3.381894,1.159947,4.875517,5.174051,6.521580,4.464809,6.846355,5.114445
09.wav,2.920000,5.668442,1.077623,0.535439,2.656156,2.435101,4.810369,1.941625,5.312251,4.450448,5.086115
09.wav,2.940000,3.544577,2.553880,0.289305,1.080377,6.084101,7.268133,1.812519,2.928788,4.693568,4.596531
09.wav,2.960000,2.616549,3.639471,4.245814,1.322688,5.453124,7.406799,4.632066,4.213049,3.056379,2.663884
09.wav,2.980000,4.655568,0.487545,2.486991,0.903288,4.082101,6.398291,2.307046,2.762864,6.061190,2.031430
09.wav,3.000000,5.764435,5.002439,4.800913,3.498115,4.365987,4.324676,6.319117,2.492646,5.496800,4.845640
09.wav,3.020000,2.760000,2.299854,0.596049,1.419232,5.249645,5.679559,2.548983,2.865812,6.154761,3.391436
09.wav,3.040000,5.747471,3.289882,2.982315,0.927267,5.763249,5.431368,4.267404,3.229367,5.410460,1.901920
09.wav,3.060000,1.259056,1.857492,1.345035,2.657436,5.437773,2.549834,4.940602,1.435407,5.342339,4.738571
09.wav,3.080000,2.855367,0.158956,2.014317,3.012263,4.786881,4.751205,1.672703,1.869423,6.312949,5.872952
09.wav,3.100000,1.727467,4.475007,4.808658,1.676067,6.568526,3.048660,2.161903,5.805128,5.157904,3.461485
09.wav,3.120000,3.267541,0.178176,3.687821,1.569901,4.456607,4.572834,2.861651,5.096553,4.102771,2.153891
09.wav,3.140000,1.255574,1.082459,4.091695,4.522249,4.344128,3.393454,3.490959,5.138618,4.693291,4.452830
09.wav,3.160000,0.984390,2.913274,2.195353,3.688577,7.094293,6.019915,3.560175,5.727658,4.546805,2.567226
09.wav,3.180000,3.664108,1.638584,2.572882,5.209780,6.867237,3.971537,2.242701,4.589620,3.548716,2.631453
09.wav,3.200000,2.944844,1.467379,4.160450,3.706538,5.150397,2.965172,3.743766,4.275683,6.575264,2.889485
09.wav,3.220000,2.020571,1.792950,4.305229,2.788418,5.320792,6.580683,2.099480,5.207594,2.897084,4.979426
09.wav,3.240000,1.170925,4.312279,4.191441,2.553298,6.997248,4.398644,1.663912,2.663732,2.036634,1.966109
09.wav,3.260000,0.920880,1.919478,4.489813,5.376136,4.286746,7.114404,5.896454,3.808858,4.830986,3.156635
09.wav,3.280000,4.758707,0.286397,0.475150,5.641904,5.360395,5.540697,3.055266,3.539025,6.046053,2.583747
09.wav,3.300000,4.188476,0.830866,3.274400,1.646678,5.183864,2.605286,4.942293,4.997520,6.864194,1.525553
09.wav,3.320000,2.246353,1.628041,3.579724,5.610912,7.127745,5.507648,4.897663,2.193501,6.087994,2.638228
09.wav,3.340000,2.891365,1.965500,4.553056,5.397428,6.987371,6.818602,2.381084,3.280292,4.719822,5.269725
09.wav,3.360000,2.484185,1.152563,4.028719,1.987300,5.636939,5.589472,4.927931,5.438231,4.407742,3.868758
09.wav,3.380000,5.347785,4.802023,2.100943,1.180279,3.905142,3.376506,2.912892,4.556257,2.141366,2.554106
09.wav,3.400000,2.898339,4.931928,0.940194,2.612881,5.351022,7.299043,5.670966,5.979142,5.277856,2.541047
09.wav,3.420000,4.089808,4.511210,3.008215,4.004959,3.883211,4.669768,4.263717,5.596001,6.603844,4.586779
09.wav,3.440000,4.374770,3.437866,2.482606,2.561841,6.366363,3.126651,3.745995,4.932868,6.313469,4.180571
09.wav,3.460000,1.323477,0.219894,2.869506,4.455597,2.760969,5.943421,5.062908,2.523636,4.169725,1.723774
09.wav,3.480000,2.604190,1.510188,1.431967,2.835405,3.104660,3.102456,4.289028,1.720829,5.972152,1.811077
09.wav,3.500000,4.379961,0.324098,4.370588,3.533200,5.523169,5.771397,5.510425,3.939898,6.107242,3.328081
09.wav,3.520000,3.149555,5.117807,3.068981,2.223994,5.014347,3.620047,6.146291,5.778229,4.472897,5.811805
09.wav,3.540000,3.887000,3.802373,3.205145,3.332970,3.979193,7.364679,2.708404,3.323842,5.625455,5.931022
09.wav,3.560000,1.904036,2.189074,0.832494,4.771488,6.164800,3.547979,6.391813,3.744772,2.110039,3.507143
09.wav,3.580000,3.532055,2.188100,1.422074,1.312366,5.468639,4.419690,3.990953,3.099316,6.604481,3.713453
09.wav,3.600000,2.862904,4.371948,4.733715,3.944144,5.606725,6.301613,4.277626,2.527524,2.743961,1.293572
09.wav,3.620000,2.421802,1.170513,2.791149,4.445917,5.937062,6.673169,2.472210,2.663688,6.153151,4.936249
09.wav,3.640000,2.720067,1.179147,4.909164,3.287758,6.685538,3.823398,3.318704,1.965238,6.812246,1.798523
09.wav,3.660000,1.078089,4.538721,1.681691,1.579421,4.099367,6.809697,4.776855,5.254170,4.595492,5.217337
09.wav,3.680000,1.442361,1.001133,0.194710,0.916624,6.955703,4.643330,2.411173,4.783657,1.981975,4.125647
09.wav,3.700000,0.930404,1.511783,0.874034,2.773725,5.541060,5.202512,3.640796,5.731700,2.789734,5.757353
09.wav,3.720000,2.655266,1.976201,2.145455,2.070486,5.691930,3.298854,4.187206,5.884489,5.229256,5.050417
09.wav,3.740000,4.344145,0.933422,1.604449,2.154505,6.756021,4.372627,1.719903,4.440925,2.213589,3.607572
09.wav,3.760000,4.482843,0.936613,1.622563,2.903094,6.826072,3.058000,5.303407,1.815696,3.817223,2.764394
09.wav,3.780000,2.146139,2.870888,0.452350,2.102452,4.207159,6.036638,5.656765,5.953309,5.690093,5.347189
09.wav,3.800000,5.025218,0.119849,4.906254,4.140344,7.319297,7.401772,2.466698,5.884336,2.022121,3.031536
09.wav,3.820000,3.359124,0.952193,2.616551,5.441784,2.757423,4.265321,1.733966,3.216994,5.638503,5.459855
09.wav,3.840000,3.198888,2.916878,1.034684,4.274532,3.959240,3.233759,5.046553,3.815874,2.074649,2.306709
09.wav,3.860000,1.720240,3.644819,1.214095,1.309584,5.148328,5.628985,2.613691,4.278371,6.440081,3.279007
09.wav,3.880000,1.613813,2.482945,3.391768,3.021507,3.741268,6.357116,3.507707,1.392184,4.712128,3.071046
09.wav,3.900000,3.195711,0.566083,3.282052,3.571163,3.568177,5.123149,2.680183,5.359649,2.883114,5.244935
09.wav,3.920000,2.349380,1.924992,5.045758,3.372588,3.471126,2.697882,2.146818,4.699624,4.330872,5.631152
09.wav,3.940000,3.724643,3.252472,3.157251,1.024273,7.158114,2.879087,3.501163,4.849223,4.826932,1.352649
09.wav,3.960000,5.661487,4.488896,2.076407,3.621016,6.337566,6.666191,3.516924,4.020934,3.101516,3.007367
09.wav,3.980000,5.535666,2.946867,4.646082,3.518948,3.196619,3.408988,5.487199,2.224875,5.939290,5.636362
09.wav,4.000000,4.523195,2.690624,4.800500,4.420166,4.867379,2.495484,2.925461,6.018828,4.406007,1.131409
09.wav,4.020000,4.874884,2.122101,3.318818,1.066882,3.108744,4.307315,3.495487,5.034990,2.022158,2.831190
09.wav,4.040000,1.831628,3.321372,3.641087,2.416494,5.002229,7.387785,3.736128,4.155241,2.501462,2.246263
09.wav,4.060000,3.351823,4.009342,3.976028,1.046036,4.307714,4.005661,2.211825,1.351212,5.317989,2.015376
09.wav,4.080000,4.742922,0.916754,1.374713,5.065150,3.948334,3.489734,4.422933,2.647387,4.560264,3.327098
09.wav,4.100000,4.601996,2.783031,2.637739,1.382737,4.826545,5.556978,3.650781,1.733180,2.416239,2.313769
09.wav,4.120000,1.137001,1.462406,3.813680,4.833320,7.324590,7.425675,2.361298,1.395599,3.253153,1.800012
09.wav,4.140000,4.401549,3.956043,4.254960,2.224794,2.744293,3.289828,6.048447,3.256970,1.992589,2.788271
09.wav,4.160000,1.074549,4.494494,0.223868,2.892150,3.328370,2.880720,4.281643,5.693221,2.028859,3.658797
09.wav,4.180000,1.823946,2.917707,4.074387,4.071722,6.760305,3.176862,3.386712,6.051409,6.473552,2.678898
09.wav,4.200000,3.355501,1.552105,0.202125,5.003308,7.342078,4.438453,4.865771,2.589769,6.954775,3.701037
09.wav,4.220000,1.421344,2.027250,2.712687,2.077754,4.826172,5.518137,6.190540,2.256373,3.919196,2.201169
09.wav,4.240000,3.488009,2.412428,1.647428,1.803655,6.113640,6.997834,2.522377,3.063841,3.008967,4.074358
09.wav,4.260000,2.172599,0.921488,1.511910,3.350806,6.193783,6.257993,1.789849,4.637413,5.083178,5.631108
09.wav,4.280000,3.897368,3.206095,2.956491,2.554518,5.619294,3.241048,5.125539,4.794594,5.183308,1.946205
09.wav,4.300000,3.237668,2.199620,1.265315,1.159051,5.095148,6.541038,1.681945,4.298616,5.775939,4.353343
09.wav,4.320000,4.322310,4.153486,4.140612,4.991067,4.312573,5.266524,5.299418,2.325482,2.545690,5.384365
09.wav,4.340000,2.979793,3.125603,4.388191,2.777848,5.495044,5.319004,2.068992,3.049543,4.337187,1.761944
09.wav,4.360000,1.853943,3.359658,4.874351,1.357622,6.506747,2.692142,2.903531,5.907385,3.960970,3.101025
09.wav,4.380000,5.291129,4.709699,3.674135,2.735344,6.433623,5.502928,6.501220,6.155798,3.369168,2.372782
09.wav,4.400000,4.496117,3.693827,3.617964,2.833994,5.703212,5.750411,3.917202,3.912130,6.001548,2.643763
09.wav,4.420000,4.468778,3.755478,2.150529,1.659897,3.378219,6.648091,1.756372,2.087620,2.280565,2.766033
09.wav,4.440000,3.978819,1.402021,4.238946,0.994917,4.745140,4.406483,1.708968,4.654971,2.890401,5.442761
09.wav,4.460000,1.263815,0.871281,0.098661,5.541378,3.266664,3.624363,3.408328,2.365368,6.064691,5.541587
09.wav,4.480000,2.923456,0.133560,2.694304,4.378347,4.868343,4.597026,5.519813,2.531239,3.273262,2.490025
09.wav,4.500000,1.433090,3.040919,4.302177,3.397631,3.382478,6.882333,2.371217,4.570836,1.997062,2.585980
09.wav,4.520000,1.572053,2.859726,3.050646,5.206663,5.149672,3.484955,3.384563,3.225228,3.742292,2.931157
09.wav,4.540000,1.505841,1.980213,3.206958,1.554018,4.002279,6.911509,3.165198,4.734392,6.128121,5.256861
09.wav,4.560000,5.288631,4.899661,1.799064,2.662551,4.084693,7.082689,4.048777,1.632876,6.776124,5.674548
09.wav,4.580000,1.781035,3.229869,1.264040,1.751521,4.780226,2.901449,3.729347,1.432599,6.679401,4.255300
09.wav,4.600000,2.292291,3.609553,4.369795,4.690309,2.587471,5.565162,4.792103,4.709336,4.398593,5.089598
09.wav,4.620000,3.183224,2.452647,1.160090,2.460682,4.565904,6.097456,3.531969,5.629267,2.008276,1.454549
09.wav,4.640000,4.923767,5.100444,3.543326,2.368162,2.463301,5.723385,4.093419,5.754937,5.256551,1.894029
09.wav,4.660000,2.475014,2.476743,2.357287,4.386135,4.018917,2.726880,3.345491,2.657125,6.022799,5.460450
09.wav,4.680000,4.761257,5.062405,1.205266,4.186816,5.267133,4.420760,5.935388,3.506728,4.578609,2.734605
09.wav,4.700000,3.557225,4.824386,4.244146,3.617003,4.924599,2.881130,5.097607,3.622641,2.089033,5.795147
09.wav,4.720000,5.132877,0.802435,1.441910,2.130344,2.505846,7.163241,5.938842,5.668936,2.798983,4.138418
09.wav,4.740000,5.518200,1.728670,2.798089,2.796196,7.234448,7.174417,2.044811,3.965861,2.699654,1.631561
09.wav,4.760000,2.585855,3.981884,3.284766,1.820437,4.545630,7.058827,3.285178,4.223417,3.142856,1.143615
09.wav,4.780000,3.561727,0.145739,0.271652,2.140827,3.087980,4.277252,6.454495,5.250872,5.640392,4.561076
09.wav,4.800000,5.163695,4.808334,4.720806,2.658002,2.837621,2.730161,2.683585,5.455228,6.280581,1.771702
09.wav,4.820000,1.308959,2.421288,0.884344,5.351346,5.787501,5.545858,1.808998,5.350106,4.177681,4.811824
09.wav,4.840000,1.198683,2.456031,1.861003,3.807769,5.760218,6.232746,3.181113,2.905132,4.667352,2.525607
09.wav,4.860000,5.820270,2.186237,1.430073,5.177066,3.371966,7.112679,5.131685,3.273053,3.559085,3.105211
09.wav,4.880000,4.043760,0.187792,3.413108,4.764821,5.792059,3.874433,1.568143,2.008740,2.854915,3.686460
09.wav,4.900000,4.754169,1.161912,0.135186,1.934173,4.493602,6.483554,4.250756,4.902385,4.954759,5.376773
09.wav,4.920000,2.565675,3.036566,0.426605,2.583754,7.107545,3.060116,2.407860,2.532165,2.849901,2.843412
09.wav,4.940000,3.336919,2.900668,0.534049,1.281760,6.417396,4.466443,6.237902,3.212304,5.754983,2.649516
09.wav,4.960000,2.833461,2.072325,4.463679,4.708730,6.420783,6.806055,2.029473,5.091414,2.099791,3.731327
09.wav,4.980000,5.010434,4.520508,0.466102,5.448921,5.590354,5.955467,1.661840,2.777500,3.721240,4.096076
09.wav,5.000000,2.784564,2.981117,0.161156,3.126263,5.246958,6.509717,6.155031,1.546539,2.353235,3.750207
09.wav,5.020000,5.480389,4.776001,3.089960,0.742442,4.794269,5.134754,5.877051,2.323212,4.403326,3.226557
09.wav,5.040000,2.811447,3.093966,3.316494,5.100930,7.076598,3.582160,3.059383,1.808955,3.243388,4.070635
09.wav,5.060000,3.857919,2.815846,0.280141,5.483076,6.269273,6.735980,2.485982,3.738890,3.816893,4.501519
09.wav,5.080000,2.407927,1.716087,0.967074,3.785687,6.106997,6.919765,5.713275,4.701847,2.784311,4.301644
09.wav,5.100000,2.167153,5.088308,3.717427,2.931994,3.641736,2.537824,2.462090,5.264500,2.083723,2.612758
09.wav,5.120000,5.287945,4.524470,1.851715,3.344967,3.969948,5.686438,6.229447,4.203866,3.899811,4.858134
09.wav,5.140000,3.453523,2.604713,1.400314,2.521476,4.144107,3.002422,2.507823,3.785773,2.682608,5.114928
09.wav,5.160000,3.865173,2.624615,3.770944,5.088389,6.595211,3.225812,6.294743,3.916613,3.684020,4.889949
